ID	date	siteID	elevation_m_asl	blockID	warming	individual_nr	species	trait	value	flowering	comment	problem	flag
EDS0348	2022-07-27	Gudmedalen	1213	Gud_1	C	5	Bistorta vivipara	wet_mass_g	0.1549	NA	NA	NA	NA
EDS0348	2022-07-27	Gudmedalen	1213	Gud_1	C	5	Bistorta vivipara	dry_mass_g	0.02781	NA	NA	NA	NA
EDS0348	2022-07-27	Gudmedalen	1213	Gud_1	C	5	Bistorta vivipara	leaf_area_cm2	4.602	NA	NA	NA	NA
EDS0348	2022-07-27	Gudmedalen	1213	Gud_1	C	5	Bistorta vivipara	leaf_thickness_mm	0.29766666666666663	NA	NA	NA	NA
EDS0348	2022-07-27	Gudmedalen	1213	Gud_1	C	5	Bistorta vivipara	ldmc	0.17953518398967075	NA	NA	NA	NA
EDS0348	2022-07-27	Gudmedalen	1213	Gud_1	C	5	Bistorta vivipara	sla_cm2_g	165.48004314994606	NA	NA	NA	NA
DUU5777	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Thalictrum alpinum	plant_height_cm	7.1	NA	NA	NA	NA
DUU5777	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Thalictrum alpinum	wet_mass_g	0.05235	NA	NA	NA	NA
DUU5777	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Thalictrum alpinum	dry_mass_g	0.014875	NA	NA	NA	NA
DUU5777	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Thalictrum alpinum	leaf_area_cm2	2.69	NA	NA	NA	NA
DUU5777	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Thalictrum alpinum	leaf_thickness_mm	0.2876666666666667	NA	NA	NA	NA
DUU5777	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Thalictrum alpinum	ldmc	0.28414517669531997	NA	NA	NA	NA
DUU5777	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Thalictrum alpinum	sla_cm2_g	180.8403361344538	NA	NA	NA	NA
EDX5530	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Carex vaginata	plant_height_cm	17.1	NA	NA	NA	NA
EDX5530	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Carex vaginata	wet_mass_g	0.1206	NA	NA	NA	NA
EDX5530	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Carex vaginata	dry_mass_g	0.03319	NA	NA	NA	NA
EDX5530	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Carex vaginata	leaf_area_cm2	5.971	NA	NA	NA	NA
EDX5530	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Carex vaginata	leaf_thickness_mm	0.25533333333333336	NA	NA	NA	NA
EDX5530	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Carex vaginata	ldmc	0.2752072968490879	NA	NA	NA	NA
EDX5530	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Carex vaginata	sla_cm2_g	179.90358541729438	NA	NA	NA	NA
DTU2647	2022-07-27	Gudmedalen	1213	Gud_7	C	3	Alchemilla alpina	plant_height_cm	12	NA	NA	low overlapping folded leaves	area < expected
DTU2647	2022-07-27	Gudmedalen	1213	Gud_7	C	3	Alchemilla alpina	wet_mass_g	0.1441	NA	NA	low overlapping folded leaves	area < expected
DTU2647	2022-07-27	Gudmedalen	1213	Gud_7	C	3	Alchemilla alpina	dry_mass_g	0.03886	NA	NA	low overlapping folded leaves	area < expected
DTU2647	2022-07-27	Gudmedalen	1213	Gud_7	C	3	Alchemilla alpina	leaf_area_cm2	4.633	NA	NA	low overlapping folded leaves	area < expected
DTU2647	2022-07-27	Gudmedalen	1213	Gud_7	C	3	Alchemilla alpina	leaf_thickness_mm	0.183	NA	NA	low overlapping folded leaves	area < expected
DTU2647	2022-07-27	Gudmedalen	1213	Gud_7	C	3	Alchemilla alpina	ldmc	0.26967383761276886	NA	NA	low overlapping folded leaves	area < expected
DTU2647	2022-07-27	Gudmedalen	1213	Gud_7	C	3	Alchemilla alpina	sla_cm2_g	119.2228512609367	NA	NA	low overlapping folded leaves	area < expected
EIR8314	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Astragalus alpinus	plant_height_cm	8.1	NA	NA	NA	NA
EIR8314	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Astragalus alpinus	wet_mass_g	0.0929	NA	NA	NA	NA
EIR8314	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Astragalus alpinus	dry_mass_g	0.01656	NA	NA	NA	NA
EIR8314	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Astragalus alpinus	leaf_area_cm2	5.56	NA	NA	NA	NA
EIR8314	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Astragalus alpinus	leaf_thickness_mm	0.17033333333333334	NA	NA	NA	NA
EIR8314	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Astragalus alpinus	ldmc	0.1782561894510226	NA	NA	NA	NA
EIR8314	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Astragalus alpinus	sla_cm2_g	335.7487922705314	NA	NA	NA	NA
EAT2601	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Nardus stricta	plant_height_cm	8.9	NA	NA	NA	NA
EAT2601	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Nardus stricta	wet_mass_g	0.01411428571428571	NA	NA	NA	NA
EAT2601	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Nardus stricta	dry_mass_g	0.00543571428571428	NA	NA	NA	NA
EAT2601	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Nardus stricta	leaf_area_cm2	0.5094285714285715	NA	NA	NA	NA
EAT2601	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Nardus stricta	leaf_thickness_mm	0.293	NA	NA	NA	NA
EAT2601	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Nardus stricta	ldmc	0.3851214574898785	NA	NA	NA	NA
EAT2601	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Nardus stricta	sla_cm2_g	93.71879106438897	NA	NA	NA	NA
EJS6771	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Avenella flexuosa	plant_height_cm	16.4	NA	NA	NA	NA
EJS6771	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Avenella flexuosa	wet_mass_g	0.01383	NA	NA	NA	NA
EJS6771	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Avenella flexuosa	dry_mass_g	0.00347999999999999	NA	NA	NA	NA
EJS6771	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Avenella flexuosa	leaf_area_cm2	0.5198	NA	NA	NA	NA
EJS6771	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Avenella flexuosa	leaf_thickness_mm	0.4596666666666666	NA	NA	NA	NA
EJS6771	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Avenella flexuosa	ldmc	0.2516268980477223	NA	NA	NA	NA
EJS6771	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Avenella flexuosa	sla_cm2_g	149.36781609195404	NA	NA	NA	NA
EJE7549	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Sibbaldia procumbens	plant_height_cm	3.4	NA	NA	NA	NA
EJE7549	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Sibbaldia procumbens	wet_mass_g	0.0203	NA	NA	NA	NA
EJE7549	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Sibbaldia procumbens	dry_mass_g	0.00432666666666666	NA	NA	NA	NA
EJE7549	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Sibbaldia procumbens	leaf_area_cm2	0.9893333333333332	NA	NA	NA	NA
EJE7549	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Sibbaldia procumbens	leaf_thickness_mm	0.17766666666666667	NA	NA	NA	NA
EJE7549	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Sibbaldia procumbens	ldmc	0.21313628899835796	NA	NA	NA	NA
EJE7549	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Sibbaldia procumbens	sla_cm2_g	228.6594761171032	NA	NA	NA	NA
DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Leontodon autumnalis	plant_height_cm	11.5	NA	NA	NA	NA
DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Leontodon autumnalis	wet_mass_g	0.05495	NA	NA	NA	NA
DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Leontodon autumnalis	dry_mass_g	0.00654	NA	NA	NA	NA
DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Leontodon autumnalis	leaf_area_cm2	2.197	NA	NA	NA	NA
DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Leontodon autumnalis	leaf_thickness_mm	0.13666666666666666	NA	NA	NA	NA
DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Leontodon autumnalis	ldmc	0.11901728844404004	NA	NA	NA	NA
DLH6245	2022-07-27	Gudmedalen	1213	Gud_1	W	1	Leontodon autumnalis	sla_cm2_g	335.93272171253824	NA	NA	NA	NA
DHE6369	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Leontodon autumnalis	plant_height_cm	14	NA	NA	NA	NA
DHE6369	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Leontodon autumnalis	wet_mass_g	0.1356	NA	NA	NA	NA
DHE6369	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Leontodon autumnalis	dry_mass_g	0.01893333333333333	NA	NA	NA	NA
DHE6369	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Leontodon autumnalis	leaf_area_cm2	4.9206666666666665	NA	NA	NA	NA
DHE6369	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Leontodon autumnalis	leaf_thickness_mm	0.20266666666666663	NA	NA	NA	NA
DHE6369	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Leontodon autumnalis	ldmc	0.13962635201573254	NA	NA	NA	NA
DHE6369	2022-07-27	Gudmedalen	1213	Gud_4	W	4	Leontodon autumnalis	sla_cm2_g	259.8943661971831	NA	NA	NA	NA
EFC3990	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Astragalus alpinus	plant_height_cm	18.9	NA	NA	NA	NA
EFC3990	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Astragalus alpinus	wet_mass_g	0.1812	NA	NA	NA	NA
EFC3990	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Astragalus alpinus	dry_mass_g	0.03771	NA	NA	NA	NA
EFC3990	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Astragalus alpinus	leaf_area_cm2	9.407	NA	NA	NA	NA
EFC3990	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Astragalus alpinus	leaf_thickness_mm	0.13166666666666663	NA	NA	NA	NA
EFC3990	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Astragalus alpinus	ldmc	0.20811258278145697	NA	NA	NA	NA
EFC3990	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Astragalus alpinus	sla_cm2_g	249.4563776186688	NA	NA	NA	NA
EHJ5833	2022-07-27	Gudmedalen	1213	Gud_7	C	1	Anthoxanthum odoratum	plant_height_cm	8.6	NA	NA	NA	NA
EHJ5833	2022-07-27	Gudmedalen	1213	Gud_7	C	1	Anthoxanthum odoratum	wet_mass_g	0.0288	NA	NA	NA	NA
EHJ5833	2022-07-27	Gudmedalen	1213	Gud_7	C	1	Anthoxanthum odoratum	dry_mass_g	0.0067	NA	NA	NA	NA
EHJ5833	2022-07-27	Gudmedalen	1213	Gud_7	C	1	Anthoxanthum odoratum	leaf_area_cm2	1.74	NA	NA	NA	NA
EHJ5833	2022-07-27	Gudmedalen	1213	Gud_7	C	1	Anthoxanthum odoratum	leaf_thickness_mm	0.211	NA	NA	NA	NA
EHJ5833	2022-07-27	Gudmedalen	1213	Gud_7	C	1	Anthoxanthum odoratum	ldmc	0.2326388888888889	NA	NA	NA	NA
EHJ5833	2022-07-27	Gudmedalen	1213	Gud_7	C	1	Anthoxanthum odoratum	sla_cm2_g	259.7014925373134	NA	NA	NA	NA
EIT6536	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Carex bigelowii	plant_height_cm	18.8	NA	NA	NA	NA
EIT6536	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Carex bigelowii	wet_mass_g	0.0505	NA	NA	NA	NA
EIT6536	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Carex bigelowii	dry_mass_g	0.01832	NA	NA	NA	NA
EIT6536	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Carex bigelowii	leaf_area_cm2	3.224	NA	NA	NA	NA
EIT6536	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Carex bigelowii	leaf_thickness_mm	0.206	NA	NA	NA	NA
EIT6536	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Carex bigelowii	ldmc	0.3627722772277227	NA	NA	NA	NA
EIT6536	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Carex bigelowii	sla_cm2_g	175.98253275109172	NA	NA	NA	NA
EAI7084	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Nardus stricta	plant_height_cm	12.4	NA	NA	NA	NA
EAI7084	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Nardus stricta	wet_mass_g	0.02633333333333333	NA	NA	NA	NA
EAI7084	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Nardus stricta	dry_mass_g	0.01051499999999999	NA	NA	NA	NA
EAI7084	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Nardus stricta	leaf_area_cm2	1.0466666666666666	NA	NA	NA	NA
EAI7084	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Nardus stricta	leaf_thickness_mm	0.3413333333333333	NA	NA	NA	NA
EAI7084	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Nardus stricta	ldmc	0.3993037974683544	NA	NA	NA	NA
EAI7084	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Nardus stricta	sla_cm2_g	99.54033919797116	NA	NA	NA	NA
EDH3100	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Carex vaginata	plant_height_cm	1.46	NA	NA	NA	NA
EDH3100	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Carex vaginata	wet_mass_g	0.0978	NA	NA	NA	NA
EDH3100	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Carex vaginata	dry_mass_g	0.0304	NA	NA	NA	NA
EDH3100	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Carex vaginata	leaf_area_cm2	5.324	NA	NA	NA	NA
EDH3100	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Carex vaginata	leaf_thickness_mm	0.287	NA	NA	NA	NA
EDH3100	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Carex vaginata	ldmc	0.310838445807771	NA	NA	NA	NA
EDH3100	2022-07-27	Gudmedalen	1213	Gud_7	W	2	Carex vaginata	sla_cm2_g	175.1315789473684	NA	NA	NA	NA
EED2479	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Alchemilla alpina	plant_height_cm	6.9	NA	NA	low overlapping folded leaves	area < expected
EED2479	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Alchemilla alpina	wet_mass_g	0.1597	NA	NA	low overlapping folded leaves	area < expected
EED2479	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Alchemilla alpina	dry_mass_g	0.04301	NA	NA	low overlapping folded leaves	area < expected
EED2479	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Alchemilla alpina	leaf_area_cm2	5.406	NA	NA	low overlapping folded leaves	area < expected
EED2479	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Alchemilla alpina	leaf_thickness_mm	0.199	NA	NA	low overlapping folded leaves	area < expected
EED2479	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Alchemilla alpina	ldmc	0.26931747025673136	NA	NA	low overlapping folded leaves	area < expected
EED2479	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Alchemilla alpina	sla_cm2_g	125.69169960474308	NA	NA	low overlapping folded leaves	area < expected
EJP6384	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Leontodon autumnalis	plant_height_cm	10.4	NA	NA	NA	NA
EJP6384	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Leontodon autumnalis	wet_mass_g	0.12	NA	NA	NA	NA
EJP6384	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Leontodon autumnalis	dry_mass_g	0.01472	NA	NA	NA	NA
EJP6384	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Leontodon autumnalis	leaf_area_cm2	4.752	NA	NA	NA	NA
EJP6384	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Leontodon autumnalis	leaf_thickness_mm	0.16799999999999998	NA	NA	NA	NA
EJP6384	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Leontodon autumnalis	ldmc	0.12266666666666667	NA	NA	NA	NA
EJP6384	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Leontodon autumnalis	sla_cm2_g	322.8260869565217	NA	NA	NA	NA
EJO3077	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Leontodon autumnalis	plant_height_cm	5.6	NA	NA	NA	NA
EJO3077	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Leontodon autumnalis	wet_mass_g	0.06166666666666667	NA	NA	NA	NA
EJO3077	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Leontodon autumnalis	dry_mass_g	0.00783333333333333	NA	NA	NA	NA
EJO3077	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Leontodon autumnalis	leaf_area_cm2	2.0226666666666664	NA	NA	NA	NA
EJO3077	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Leontodon autumnalis	leaf_thickness_mm	0.20933333333333332	NA	NA	NA	NA
EJO3077	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Leontodon autumnalis	ldmc	0.127027027027027	NA	NA	NA	NA
EJO3077	2022-07-27	Gudmedalen	1213	Gud_4	C	2	Leontodon autumnalis	sla_cm2_g	258.2127659574468	NA	NA	NA	NA
EDK2796	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Avenella flexuosa	plant_height_cm	4.4	NA	NA	NA	NA
EDK2796	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Avenella flexuosa	wet_mass_g	0.00585	NA	NA	NA	NA
EDK2796	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Avenella flexuosa	dry_mass_g	0.0015575	NA	NA	NA	NA
EDK2796	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Avenella flexuosa	leaf_area_cm2	0.228375	NA	NA	NA	NA
EDK2796	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Avenella flexuosa	leaf_thickness_mm	0.2633333333333333	NA	NA	NA	NA
EDK2796	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Avenella flexuosa	ldmc	0.26623931623931624	NA	NA	NA	NA
EDK2796	2022-07-27	Gudmedalen	1213	Gud_4	C	1	Avenella flexuosa	sla_cm2_g	146.62921348314606	NA	NA	NA	NA
EIZ1694	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Campanula rotundifolia	plant_height_cm	3.2	NA	NA	wet mass when dry	potential wet mass < expected
EIZ1694	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Campanula rotundifolia	wet_mass_g	0.0126	NA	NA	wet mass when dry	potential wet mass < expected
EIZ1694	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Campanula rotundifolia	dry_mass_g	0.00328	NA	NA	wet mass when dry	potential wet mass < expected
EIZ1694	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Campanula rotundifolia	leaf_area_cm2	0.785	NA	NA	wet mass when dry	potential wet mass < expected
EIZ1694	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Campanula rotundifolia	leaf_thickness_mm	0.17633333333333334	NA	NA	wet mass when dry	potential wet mass < expected
EIZ1694	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Campanula rotundifolia	ldmc	0.26031746031746034	NA	NA	wet mass when dry	potential wet mass < expected
EIZ1694	2022-07-27	Gudmedalen	1213	Gud_7	W	3	Campanula rotundifolia	sla_cm2_g	239.32926829268297	NA	NA	wet mass when dry	potential wet mass < expected
DYU0930	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Betula nana	plant_height_cm	16	NA	NA	NA	NA
DYU0930	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Betula nana	wet_mass_g	0.01488333333333333	NA	NA	NA	NA
DYU0930	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Betula nana	dry_mass_g	0.00369333333333333	NA	NA	NA	NA
DYU0930	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Betula nana	leaf_area_cm2	0.7313333333333333	NA	NA	NA	NA
DYU0930	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Betula nana	leaf_thickness_mm	0.21266666666666667	NA	NA	NA	NA
DYU0930	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Betula nana	ldmc	0.24815229563269875	NA	NA	NA	NA
DYU0930	2022-07-27	Gudmedalen	1213	Gud_1	C	3	Betula nana	sla_cm2_g	198.014440433213	NA	NA	NA	NA
EDN9919	2022-07-27	Gudmedalen	1213	Gud_7	C	2	Sibbaldia procumbens	plant_height_cm	2.4	NA	NA	NA	NA
EDN9919	2022-07-27	Gudmedalen	1213	Gud_7	C	2	Sibbaldia procumbens	wet_mass_g	0.0075	NA	NA	NA	NA
EDN9919	2022-07-27	Gudmedalen	1213	Gud_7	C	2	Sibbaldia procumbens	dry_mass_g	0.00177	NA	NA	NA	NA
EDN9919	2022-07-27	Gudmedalen	1213	Gud_7	C	2	Sibbaldia procumbens	leaf_area_cm2	0.4595	NA	NA	NA	NA
EDN9919	2022-07-27	Gudmedalen	1213	Gud_7	C	2	Sibbaldia procumbens	leaf_thickness_mm	0.13066666666666665	NA	NA	NA	NA
EDN9919	2022-07-27	Gudmedalen	1213	Gud_7	C	2	Sibbaldia procumbens	ldmc	0.236	NA	NA	NA	NA
EDN9919	2022-07-27	Gudmedalen	1213	Gud_7	C	2	Sibbaldia procumbens	sla_cm2_g	259.6045197740113	NA	NA	NA	NA
EEW2260	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Nardus stricta	plant_height_cm	16.8	NA	NA	NA	NA
EEW2260	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Nardus stricta	wet_mass_g	0.02292	NA	NA	NA	NA
EEW2260	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Nardus stricta	dry_mass_g	0.00810599999999999	NA	NA	NA	NA
EEW2260	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Nardus stricta	leaf_area_cm2	0.6892	NA	NA	NA	NA
EEW2260	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Nardus stricta	leaf_thickness_mm	0.331	NA	NA	NA	NA
EEW2260	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Nardus stricta	ldmc	0.35366492146596856	NA	NA	NA	NA
EEW2260	2022-07-27	Gudmedalen	1213	Gud_7	W	1	Nardus stricta	sla_cm2_g	85.02343942758452	NA	NA	NA	NA
EBU8646	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Alchemilla alpina	plant_height_cm	5.5	NA	NA	NA	NA
EBU8646	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Alchemilla alpina	wet_mass_g	0.0959	NA	NA	NA	NA
EBU8646	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Alchemilla alpina	dry_mass_g	0.02634	NA	NA	NA	NA
EBU8646	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Alchemilla alpina	leaf_area_cm2	3.39	NA	NA	NA	NA
EBU8646	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Alchemilla alpina	leaf_thickness_mm	0.178	NA	NA	NA	NA
EBU8646	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Alchemilla alpina	ldmc	0.2746611053180396	NA	NA	NA	NA
EBU8646	2022-07-27	Gudmedalen	1213	Gud_5	C	1	Alchemilla alpina	sla_cm2_g	128.70159453302963	NA	NA	NA	NA
DZM2568	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Betula nana	plant_height_cm	25.3	NA	NA	NA	NA
DZM2568	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Betula nana	wet_mass_g	0.02364	NA	NA	NA	NA
DZM2568	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Betula nana	dry_mass_g	0.0051919999999999996	NA	NA	NA	NA
DZM2568	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Betula nana	leaf_area_cm2	1.0564	NA	NA	NA	NA
DZM2568	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Betula nana	leaf_thickness_mm	0.22433333333333333	NA	NA	NA	NA
DZM2568	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Betula nana	ldmc	0.21962774957698816	NA	NA	NA	NA
DZM2568	2022-07-27	Gudmedalen	1213	Gud_1	C	2	Betula nana	sla_cm2_g	203.4668721109399	NA	NA	NA	NA
EIO9171	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Anthoxanthum odoratum	plant_height_cm	13.4	NA	NA	low overlapping folded leaves	area < expected
EIO9171	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Anthoxanthum odoratum	wet_mass_g	0.0327	NA	NA	low overlapping folded leaves	area < expected
EIO9171	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Anthoxanthum odoratum	dry_mass_g	0.00701	NA	NA	low overlapping folded leaves	area < expected
EIO9171	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Anthoxanthum odoratum	leaf_area_cm2	1.967	NA	NA	low overlapping folded leaves	area < expected
EIO9171	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Anthoxanthum odoratum	leaf_thickness_mm	0.15833333333333333	NA	NA	low overlapping folded leaves	area < expected
EIO9171	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Anthoxanthum odoratum	ldmc	0.21437308868501528	NA	NA	low overlapping folded leaves	area < expected
EIO9171	2022-07-27	Gudmedalen	1213	Gud_5	C	3	Anthoxanthum odoratum	sla_cm2_g	280.5991440798859	NA	NA	low overlapping folded leaves	area < expected
DTQ6176	2022-07-27	Gudmedalen	1213	Gud_7	C	4	Agrostis capillaris	plant_height_cm	6.9	NA	NA	NA	NA
DTQ6176	2022-07-27	Gudmedalen	1213	Gud_7	C	4	Agrostis capillaris	wet_mass_g	0.0264	NA	NA	NA	NA
DTQ6176	2022-07-27	Gudmedalen	1213	Gud_7	C	4	Agrostis capillaris	dry_mass_g	0.00680666666666666	NA	NA	NA	NA
DTQ6176	2022-07-27	Gudmedalen	1213	Gud_7	C	4	Agrostis capillaris	leaf_area_cm2	1.903	NA	NA	NA	NA
DTQ6176	2022-07-27	Gudmedalen	1213	Gud_7	C	4	Agrostis capillaris	leaf_thickness_mm	0.18633333333333332	NA	NA	NA	NA
DTQ6176	2022-07-27	Gudmedalen	1213	Gud_7	C	4	Agrostis capillaris	ldmc	0.2578282828282828	NA	NA	NA	NA
DTQ6176	2022-07-27	Gudmedalen	1213	Gud_7	C	4	Agrostis capillaris	sla_cm2_g	279.5788442703232	NA	NA	NA	NA
DSU7810	2022-07-27	Gudmedalen	1213	Gud_7	C	1	Bistorta vivipara	plant_height_cm	8.3	NA	NA	NA	NA
DSU7810	2022-07-27	Gudmedalen	1213	Gud_7	C	1	Bistorta vivipara	wet_mass_g	0.1038	NA	NA	NA	NA
DSU7810	2022-07-27	Gudmedalen	1213	Gud_7	C	1	Bistorta vivipara	dry_mass_g	0.019	NA	NA	NA	NA
DSU7810	2022-07-27	Gudmedalen	1213	Gud_7	C	1	Bistorta vivipara	leaf_area_cm2	3.2	NA	NA	NA	NA
